Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Alcoholic hepatitis,3,21,1,3,3,2,28,24
Tuberculosis,2,30,11,1,2,1,29,31
Common Cold,1,23,4,3,3,3,28,6
Pneumonia,2,24,20,2,1,1,29,33
Dimorphic hemmorhoids(piles),3,21,7,3,3,2,30,24
Heart attack,1,28,8,2,2,1,28,24
Varicose veins,2,27,3,1,3,2,29,28
Hypothyroidism,1,22,15,3,2,3,30,26
Hyperthyroidism,2,24,2,2,3,1,28,24
Hypoglycemia,1,22,12,3,1,2,30,28
Osteoarthristis,2,21,19,1,3,3,29,34
Arthritis,1,23,17,2,1,1,28,30
(vertigo) Paroymsal  Positional Vertigo,3,22,2,1,2,2,30,34
Acne,2,29,4,3,1,1,28,30
Urinary tract infection,3,26,5,2,3,3,29,31
Psoriasis,1,28,2,1,1,1,30,36
Impetigo,3,26,15,2,2,2,29,29
Fungal infection,1,29,20,1,1,1,30,18
Allergy,3,23,16,3,3,3,28,28
GERD,2,29,12,1,2,2,30,31
Chronic cholestasis,1,24,3,3,1,3,29,33
Drug Reaction,3,26,9,1,2,1,30,34
Peptic ulcer diseae,1,22,13,2,1,3,28,36
AIDS,3,23,18,3,2,1,29,26
Diabetes ,2,30,10,2,1,2,28,33
Gastroenteritis,1,29,6,3,2,1,30,22
Bronchial Asthma,3,24,5,2,3,2,28,26
Hypertension ,2,20,19,1,2,1,29,31
Migraine,3,25,17,2,3,3,30,31
Cervical spondylosis,1,24,13,3,2,1,29,22
Paralysis (brain hemorrhage),3,28,4,1,1,3,28,52
Jaundice,1,23,6,3,2,2,30,22
Malaria,3,25,17,1,1,1,29,95
Chicken pox,2,24,13,2,2,2,30,26
Dengue,3,20,17,3,3,3,29,79
Typhoid,2,29,3,1,2,1,30,31
hepatitis A,3,24,8,2,1,2,28,36
Hepatitis B,2,20,4,1,3,3,30,34
Hepatitis C,1,26,14,2,1,1,28,30
Hepatitis D,3,25,10,3,3,2,29,24
Hepatitis E,1,20,13,1,1,3,30,43
Alcoholic hepatitis,3,30,9,2,3,1,29,26
Tuberculosis,2,21,13,1,2,3,28,37
Common Cold,3,26,10,3,3,1,29,6
Pneumonia,2,23,12,2,1,2,28,33
Dimorphic hemmorhoids(piles),1,22,3,3,2,1,30,22
Heart attack,3,28,14,1,3,2,28,31
Varicose veins,2,22,7,3,2,1,29,24
Hypothyroidism,1,28,14,1,3,3,28,31
Hyperthyroidism,2,20,13,3,2,1,30,24
Hypoglycemia,1,26,4,2,1,2,28,30
Osteoarthristis,2,24,16,1,3,3,30,34
Arthritis,3,26,7,2,2,2,28,29
(vertigo) Paroymsal  Positional Vertigo,2,20,9,1,3,3,30,34
Acne,3,24,1,2,1,2,28,36
Urinary tract infection,1,25,5,1,2,1,30,28
Psoriasis,3,26,2,3,1,2,28,33
Impetigo,1,20,18,1,2,1,30,28
Fungal infection,2,21,12,3,1,2,29,15
Allergy,1,28,4,2,3,3,28,26
GERD,2,24,16,1,2,2,29,31
Chronic cholestasis,3,26,18,3,3,3,28,28
Drug Reaction,1,21,1,2,2,2,30,24
Peptic ulcer diseae,2,20,9,1,3,3,29,34
AIDS,1,26,3,3,1,1,28,28
Diabetes ,3,23,14,1,3,2,29,31
Gastroenteritis,2,28,4,2,2,3,28,31
Bronchial Asthma,3,22,18,1,3,1,30,31
Hypertension ,1,26,12,3,1,3,28,33
Migraine,2,25,17,2,2,2,29,26
Cervical spondylosis,1,27,1,1,1,3,28,43
Paralysis (brain hemorrhage),3,24,7,2,3,1,29,26
Jaundice,2,28,4,3,2,3,30,29
Malaria,1,21,3,2,3,2,28,55
Chicken pox,2,20,19,3,2,3,30,29
Dengue,3,28,8,2,1,1,29,95
Typhoid,2,27,2,3,3,2,30,22
hepatitis A,1,25,5,2,2,1,29,24
Hepatitis B,3,26,16,1,1,3,30,52
Hepatitis C,1,23,3,2,3,1,28,22
Hepatitis D,2,26,7,3,2,2,30,24
Hepatitis E,3,23,12,2,3,3,28,31
Alcoholic hepatitis,2,21,6,3,2,1,29,24
Tuberculosis,3,26,16,1,1,2,30,43
Common Cold,2,24,3,2,2,3,29,7
Pneumonia,1,30,17,1,1,1,30,36
Dimorphic hemmorhoids(piles),3,23,3,2,3,3,28,31
Heart attack,1,20,15,3,2,2,30,22
Varicose veins,2,25,8,1,1,3,29,48
Hypothyroidism,1,27,7,3,3,2,28,20
Hyperthyroidism,2,26,17,2,1,1,29,33
Hypoglycemia,3,25,7,3,2,2,30,26
Osteoarthristis,1,24,8,1,3,1,28,26
Arthritis,2,23,13,3,1,3,30,36
(vertigo) Paroymsal  Positional Vertigo,3,21,17,1,3,1,28,31
Acne,1,20,2,3,2,3,30,26
Urinary tract infection,3,25,19,1,1,2,29,43
Psoriasis,1,27,1,3,2,1,28,22
Impetigo,3,22,18,1,3,3,30,37
Fungal infection,2,28,15,2,2,1,28,13
Allergy,3,26,12,1,3,3,30,37
GERD,2,30,5,3,1,2,28,30
Chronic cholestasis,3,28,7,1,2,3,29,41
Drug Reaction,2,24,20,2,1,1,30,33
Peptic ulcer diseae,3,23,7,1,3,3,28,37
AIDS,2,21,11,2,1,2,29,33
Diabetes ,1,26,15,1,3,3,28,31
Gastroenteritis,2,21,14,3,1,2,29,30
Bronchial Asthma,1,23,8,1,2,1,28,28
Hypertension ,2,24,20,3,1,2,30,30
Migraine,1,28,4,1,2,1,28,28
Cervical spondylosis,2,29,10,2,3,3,30,29
Paralysis (brain hemorrhage),3,24,16,1,2,1,28,34
Jaundice,1,30,13,2,1,2,30,30
Malaria,2,23,15,1,3,1,29,71
Chicken pox,3,26,16,2,1,3,28,44
Dengue,2,22,3,1,2,1,29,86
Typhoid,3,25,13,2,1,2,30,36
hepatitis A,1,27,18,1,2,3,29,34
Hepatitis B,2,22,9,2,1,1,28,33
Hepatitis C,1,24,1,3,2,3,30,26
Hepatitis D,3,21,16,2,3,1,29,26
Hepatitis E,1,20,12,1,2,2,28,28
Alcoholic hepatitis,3,22,6,3,3,3,30,28
Tuberculosis,2,23,2,2,1,2,29,33
Common Cold,1,28,9,3,2,1,28,5
Pneumonia,3,27,1,2,1,2,29,36
Dimorphic hemmorhoids(piles),2,28,7,1,3,3,30,34
Heart attack,1,25,17,3,1,1,29,28
Varicose veins,3,30,15,2,3,2,30,26
Hypothyroidism,1,27,13,1,1,3,29,43
Hyperthyroidism,2,28,19,3,2,1,28,24
Hypoglycemia,1,24,14,1,1,3,30,43
Osteoarthristis,2,22,17,3,2,2,29,24
Arthritis,1,20,4,1,3,3,30,31
(vertigo) Paroymsal  Positional Vertigo,3,23,1,3,1,1,28,33
Acne,1,21,11,1,3,2,30,26
Urinary tract infection,2,25,18,3,1,1,29,30
Psoriasis,1,23,5,2,2,3,28,29
Impetigo,3,26,13,1,1,1,29,43
Fungal infection,1,23,7,3,2,2,28,11
Allergy,3,26,2,2,3,3,30,31
GERD,2,23,5,1,1,1,29,40
Chronic cholestasis,3,28,10,3,2,3,30,31
Drug Reaction,2,26,9,1,1,2,29,40
Peptic ulcer diseae,1,24,15,2,3,1,28,22
AIDS,3,20,1,1,1,2,29,43
Diabetes ,2,29,19,3,2,3,30,29
Gastroenteritis,1,21,1,1,3,1,29,26
Bronchial Asthma,2,28,9,2,1,3,30,40
Hypertension ,3,21,7,3,2,1,29,26
Migraine,2,23,16,2,1,2,28,33
Cervical spondylosis,1,25,8,3,2,1,29,22
Paralysis (brain hemorrhage),2,23,19,2,1,3,30,40
Jaundice,3,28,15,3,3,1,28,24
Malaria,1,24,11,1,2,2,30,71
Chicken pox,3,28,18,3,3,3,29,28
Dengue,2,23,6,1,1,1,28,95
Typhoid,3,30,12,2,3,3,29,31
hepatitis A,2,27,18,3,1,1,30,30
Hepatitis B,3,30,12,2,3,2,29,26
Hepatitis C,2,28,4,1,2,3,30,37
Hepatitis D,1,20,1,3,1,2,29,28
Hepatitis E,3,22,5,2,3,1,30,26
Alcoholic hepatitis,2,26,4,3,1,3,29,36
Tuberculosis,1,22,13,2,3,1,28,22
Common Cold,3,28,14,3,1,3,29,10
Pneumonia,1,30,9,2,3,1,28,22
Dimorphic hemmorhoids(piles),3,23,17,3,2,2,30,26
Heart attack,1,28,18,1,1,1,28,36
Varicose veins,2,25,13,2,2,3,30,31
Hypothyroidism,3,20,12,1,3,2,29,31
Hyperthyroidism,2,24,19,2,1,3,30,40
Hypoglycemia,1,28,4,3,2,2,29,22
Osteoarthristis,2,22,20,1,1,3,30,48
Arthritis,3,28,17,3,3,1,28,24
(vertigo) Paroymsal  Positional Vertigo,1,23,20,2,1,3,30,36
Acne,2,27,2,1,3,2,29,28
Urinary tract infection,3,23,12,2,1,3,28,44
Psoriasis,1,27,20,3,2,1,30,22
Impetigo,2,24,18,1,3,2,28,28
Fungal infection,3,28,20,3,1,1,29,16
Allergy,2,29,12,1,2,2,28,31
GERD,1,22,9,3,3,3,29,24
Chronic cholestasis,2,24,10,1,2,1,28,31
Drug Reaction,1,21,17,2,3,3,29,26
Peptic ulcer diseae,3,20,4,1,2,2,28,34
AIDS,2,21,10,3,3,3,30,26
Diabetes ,1,22,15,1,2,2,29,28
Gastroenteritis,2,26,8,2,3,1,30,24
Bronchial Asthma,3,23,19,3,1,3,29,40
Hypertension ,2,29,8,2,2,1,28,26
Migraine,1,30,19,3,1,3,29,33
Cervical spondylosis,2,22,7,1,2,2,28,31
Paralysis (brain hemorrhage),3,25,4,3,3,1,29,24
Jaundice,2,30,10,1,2,3,28,37
Malaria,3,22,16,3,1,1,29,84
Chicken pox,1,23,17,1,2,3,30,34
Dengue,2,22,14,3,3,1,28,60
Typhoid,3,21,11,1,1,2,29,43
hepatitis A,2,27,14,3,3,3,30,26
Hepatitis B,1,22,18,1,1,2,28,36
Hepatitis C,3,25,2,2,3,3,29,31
Hepatitis D,1,28,6,1,2,2,28,28
Hepatitis E,2,22,2,2,1,3,29,40
Alcoholic hepatitis,1,25,14,1,3,2,30,26
Tuberculosis,3,29,20,3,2,1,28,26
Common Cold,1,21,10,1,3,2,30,6
Pneumonia,2,27,9,3,2,3,28,29
Dimorphic hemmorhoids(piles),1,29,16,2,1,1,29,30
Heart attack,3,28,2,1,2,2,30,34
Varicose veins,1,23,3,2,1,3,29,36
Hypothyroidism,3,28,16,1,2,2,28,34
Hyperthyroidism,1,26,20,2,1,1,29,30
Hypoglycemia,3,27,2,1,2,2,30,34
Osteoarthristis,2,26,16,2,3,1,29,24
Arthritis,3,27,19,3,1,3,28,40
(vertigo) Paroymsal  Positional Vertigo,2,23,1,1,2,2,30,31
Acne,3,26,5,3,3,1,29,24
Urinary tract infection,2,25,6,1,2,3,28,37
Psoriasis,3,23,11,3,3,1,30,24
Impetigo,1,25,15,1,1,3,28,43
Fungal infection,2,24,8,3,3,1,30,11
Allergy,1,30,11,2,2,3,28,29
GERD,2,29,20,1,1,1,30,40
Chronic cholestasis,1,28,11,3,3,3,29,24
Drug Reaction,2,27,9,2,1,2,30,33
Peptic ulcer diseae,1,21,16,1,3,3,28,31
AIDS,3,27,14,3,1,2,30,33
Diabetes ,1,26,7,2,2,1,28,24
Gastroenteritis,3,25,2,1,3,2,29,31
Bronchial Asthma,2,23,19,3,1,1,30,30
Hypertension ,3,29,6,1,2,3,28,41
Migraine,2,20,14,3,3,2,29,22
Cervical spondylosis,1,23,11,1,2,1,30,28
Paralysis (brain hemorrhage),3,26,13,3,3,3,29,28
Jaundice,2,24,1,1,1,1,28,40
Malaria,1,20,16,3,3,3,29,60
Chicken pox,2,25,7,2,1,2,30,33
Dengue,1,23,5,3,3,1,29,55
Typhoid,2,30,1,1,2,3,30,37
hepatitis A,3,20,14,2,1,2,28,36
Hepatitis B,2,26,6,1,2,3,30,37
Hepatitis C,3,29,4,2,3,2,29,26
Hepatitis D,2,20,15,1,2,3,30,37
Hepatitis E,1,22,2,3,1,2,29,28
Alcoholic hepatitis,3,23,4,2,2,3,28,34
Tuberculosis,1,26,19,3,3,2,29,20
Common Cold,3,30,17,2,1,1,30,9
Pneumonia,2,23,1,3,2,3,29,29
Dimorphic hemmorhoids(piles),1,28,15,1,3,1,30,26
Heart attack,3,23,12,3,2,3,28,31
Varicose veins,1,20,7,1,3,1,30,26
Hypothyroidism,3,24,15,3,1,2,28,33
Hyperthyroidism,2,29,18,2,3,1,29,24
Hypoglycemia,3,25,11,3,1,3,30,40
Osteoarthristis,2,30,12,2,3,2,28,24
Arthritis,1,24,6,1,2,1,30,28
(vertigo) Paroymsal  Positional Vertigo,3,30,20,2,3,2,28,26
Acne,1,27,8,3,2,1,30,22
Urinary tract infection,2,22,19,2,1,3,29,40
Psoriasis,3,20,2,3,3,1,28,24
Impetigo,1,26,5,1,2,2,29,28
Gout,3,30,13,2,3,3,30,31
Gout,1,20,5,3,1,1,29,28
Gout,3,26,17,2,3,3,28,31
Gout,1,25,12,1,1,2,29,36
Gout,2,23,17,2,2,1,28,26
Gout,3,24,14,3,3,2,29,24
Gout,2,30,7,2,2,3,30,31
Gout,3,27,10,3,1,2,28,33
Gout,2,28,7,2,3,3,29,29
Gout,1,24,15,1,2,1,30,28
Leukemia,3,23,8,3,3,3,28,28
Leukemia,2,22,1,1,2,2,29,31
Leukemia,3,28,16,2,1,3,28,44
Leukemia,2,20,4,3,2,2,29,24
Leukemia,3,23,14,1,3,3,30,37
Leukemia,1,30,18,3,1,2,29,28
Leukemia,2,29,1,2,3,3,30,29
Leukemia,1,26,18,3,2,1,28,22
Leukemia,2,27,13,1,3,3,29,34
Leukemia,3,28,9,3,2,1,30,26
Stroke,2,20,17,1,3,2,28,28
Stroke,3,23,16,2,2,3,30,34
Stroke,2,27,10,3,1,2,28,30
Stroke,3,22,1,2,3,3,30,31
Stroke,1,20,8,1,1,2,29,36
Stroke,2,28,20,2,3,3,28,29
Stroke,1,29,11,1,1,1,29,36
Stroke,3,28,9,2,2,2,30,29
Stroke,2,25,14,1,3,3,29,34
Stroke,3,29,3,2,2,2,28,29
Alzheimer's Disease,2,27,5,1,3,3,30,34
Alzheimer's Disease,3,20,13,2,2,2,29,29
Alzheimer's Disease,1,30,14,3,3,1,30,20
Alzheimer's Disease,2,21,1,2,2,2,29,26
Alzheimer's Disease,1,27,3,1,3,3,28,31
Alzheimer's Disease,3,20,10,2,1,2,30,36
Alzheimer's Disease,1,30,18,1,2,3,28,34
Alzheimer's Disease,3,24,16,3,3,2,30,24
Alzheimer's Disease,1,25,18,1,1,3,28,43
Alzheimer's Disease,2,26,3,2,3,2,29,24
COVID-19,3,28,12,1,2,3,30,41
COVID-19,1,20,14,2,1,1,28,30
COVID-19,2,22,9,3,2,2,30,24
COVID-19,1,30,13,2,3,1,29,22
COVID-19,2,23,20,3,1,3,28,36
COVID-19,1,28,18,1,3,2,30,26
COVID-19,3,24,5,3,2,1,28,26
COVID-19,1,21,11,1,1,2,30,36
COVID-19,2,26,12,2,2,3,29,31
COVID-19,1,21,4,1,3,1,30,26
Celiac Disease,2,26,20,3,2,2,28,24
Celiac Disease,1,24,3,2,3,1,29,22
Celiac Disease,2,22,2,3,2,2,30,24
Celiac Disease,1,21,19,1,1,3,29,43
Celiac Disease,3,22,7,2,2,1,30,29
Celiac Disease,1,24,4,3,1,2,29,28
Celiac Disease,2,21,7,2,2,3,30,31
Celiac Disease,3,26,13,1,1,2,29,43
Celiac Disease,2,22,9,2,3,3,28,29
Celiac Disease,1,20,2,3,1,1,30,28
Gastritis,3,21,17,1,2,3,29,41
Gastritis,1,28,20,2,3,1,30,22
Gastritis,3,24,18,1,2,3,29,41
Gastritis,2,29,6,3,3,1,28,22
Gastritis,3,26,10,2,2,2,30,29
Gastritis,1,29,17,3,3,3,29,24
Gastritis,2,21,1,2,1,2,30,33
Gastritis,3,20,5,3,2,1,29,26
Gastritis,2,21,12,1,1,3,30,48
Gastritis,1,23,20,2,2,2,28,24
Anemia,2,24,16,3,1,3,30,36
Anemia,3,21,2,2,2,1,29,29
Anemia,1,25,16,3,1,2,30,28
Anemia,2,28,9,1,2,3,28,37
Anemia,3,25,19,3,3,1,30,24
Anemia,2,21,7,2,1,2,29,33
Anemia,1,27,6,3,3,3,28,24
Anemia,3,24,14,1,1,2,30,43
Anemia,1,22,8,2,3,1,28,22
Anemia,3,24,3,3,2,3,29,31
Pancreatitis,2,27,5,2,1,2,28,33
Pancreatitis,3,24,12,1,2,1,30,34
Pancreatitis,1,25,3,3,3,2,28,20
Pancreatitis,2,23,13,1,2,3,29,37
Pancreatitis,1,30,14,3,1,1,28,28
Pancreatitis,3,23,2,1,2,2,30,34
Pancreatitis,2,29,3,3,3,1,28,22
Pancreatitis,3,28,14,1,2,2,29,34
Pancreatitis,1,22,7,3,1,3,30,33
Pancreatitis,2,26,13,1,2,1,28,31
Parkinson's Disease,1,30,10,3,3,3,30,24
Parkinson's Disease,2,28,7,2,2,1,28,26
Parkinson's Disease,1,23,17,1,1,3,30,43
Parkinson's Disease,3,29,6,2,2,1,29,29
Parkinson's Disease,1,21,18,1,3,2,28,26
Parkinson's Disease,3,28,4,3,2,1,29,26
Parkinson's Disease,2,21,2,1,3,2,30,28
Parkinson's Disease,1,24,7,2,1,1,28,30
Parkinson's Disease,2,20,9,1,3,2,30,28
Parkinson's Disease,1,25,2,3,2,1,28,22
Appendicitis,3,20,17,1,3,3,30,37
Appendicitis,2,21,2,3,2,2,28,24
Appendicitis,1,29,13,2,1,1,30,30
Appendicitis,3,26,11,1,2,2,29,34
Appendicitis,2,23,20,3,3,1,30,22
Appendicitis,1,21,13,1,1,3,29,43
Appendicitis,2,20,4,2,3,2,28,24
Appendicitis,3,30,12,3,2,3,29,31
Appendicitis,1,22,8,2,3,2,30,22
Appendicitis,3,29,10,1,2,3,28,41
Cancer,2,23,6,2,1,2,29,33
Cancer,1,26,5,3,3,3,30,24
Cancer,2,20,8,2,1,1,29,33
Cancer,1,25,7,3,3,3,30,24
Cancer,3,20,12,2,2,1,28,29
Cancer,1,29,17,3,3,2,29,20
Cancer,3,25,15,1,1,1,28,43
Cancer,2,21,8,3,2,2,30,24
Cancer,3,25,3,2,3,1,28,26
Cancer,1,26,10,1,1,2,30,36
Lymphoma,3,28,18,3,2,3,29,31
Lymphoma,2,29,8,1,1,1,28,40
Lymphoma,3,25,9,3,2,2,30,26
Lymphoma,2,30,6,1,3,3,29,34
Lymphoma,1,20,19,3,1,2,28,28
Lymphoma,2,30,2,1,3,1,29,28
Lymphoma,1,24,6,3,2,3,28,26
Lymphoma,2,25,15,2,3,2,30,24
Lymphoma,3,21,18,3,1,1,29,33
Lymphoma,1,27,1,2,3,2,28,22
Lupus,3,29,15,1,2,3,29,41
Lupus,2,26,1,3,3,2,30,22
Lupus,1,20,13,2,2,1,28,24
Lupus,3,30,6,3,3,3,30,28
Lupus,1,20,19,2,1,2,28,30
Lupus,3,26,2,3,3,3,30,28
Lupus,1,28,18,1,1,2,28,36
Lupus,2,20,2,2,3,3,30,29
Lupus,3,30,14,1,1,1,29,43
Lupus,2,20,13,2,2,2,30,26
Melanoma,3,25,11,1,3,3,28,37
Melanoma,2,20,16,2,2,2,29,26
Melanoma,3,24,10,3,3,3,28,28
Melanoma,2,29,20,2,1,1,29,33
Melanoma,3,23,6,3,3,2,28,24
Melanoma,1,29,8,1,1,1,30,36
Melanoma,3,28,2,3,2,3,28,31
Melanoma,1,25,6,2,1,1,29,30
Melanoma,2,27,3,3,2,2,28,24
Melanoma,3,21,18,2,1,1,29,36
Diabetes,1,25,13,1,3,3,28,31
Diabetes,3,20,2,3,2,2,29,26
Diabetes,2,30,13,1,1,3,30,48
Diabetes,1,28,10,3,3,2,28,20
Diabetes,2,26,9,2,1,1,30,33
Diabetes,3,23,8,1,3,2,29,31
Diabetes,2,29,19,2,2,1,28,26
Diabetes,3,25,14,1,3,2,30,31
Diabetes,2,28,16,2,1,1,29,33
Diabetes,3,29,1,1,2,3,28,41
Asthma,2,30,16,2,3,2,29,24
Asthma,1,23,7,1,2,1,30,28
Asthma,3,26,8,3,3,2,28,24
Asthma,1,23,1,2,1,3,30,36
Asthma,2,20,17,3,2,1,28,24
Asthma,3,22,11,1,3,3,29,37
Asthma,1,25,20,2,2,2,28,24
Asthma,3,27,5,3,3,3,30,28
Asthma,1,21,11,1,1,1,29,36
Asthma,2,29,14,3,3,3,30,26
Epilepsy,3,30,5,1,2,1,29,34
Epilepsy,1,26,12,3,1,3,30,33
Epilepsy,2,21,13,1,3,1,29,28
Epilepsy,1,25,5,2,1,2,28,30
Epilepsy,3,20,4,3,3,3,30,28
Epilepsy,1,24,3,1,1,1,28,36
Epilepsy,2,25,10,2,2,3,29,31
Epilepsy,3,21,17,3,3,2,28,24
Epilepsy,2,22,12,1,1,3,29,48
Epilepsy,1,26,7,2,3,2,30,22
Heart Disease,2,21,10,3,2,1,29,24
Heart Disease,1,24,9,2,3,3,28,26
Heart Disease,2,22,2,3,2,1,30,24
Heart Disease,3,29,16,1,3,2,29,31
Heart Disease,1,26,2,3,1,3,28,33
Heart Disease,2,21,13,1,3,1,29,28
Heart Disease,1,26,10,2,1,2,28,30
Heart Disease,2,21,17,1,2,1,30,31
Heart Disease,1,26,9,2,1,3,29,36
Heart Disease,2,27,5,3,2,2,28,24
Kidney Stones,1,28,18,1,3,1,29,26
Kidney Stones,3,22,13,3,1,3,28,40
Kidney Stones,2,30,8,1,2,1,29,31
Kidney Stones,3,27,3,3,1,3,28,40
Kidney Stones,2,30,17,1,2,1,29,31
Kidney Stones,3,25,15,3,1,3,30,40
Kidney Stones,2,26,2,2,2,1,29,26
Kidney Stones,1,25,6,3,1,2,28,28
Kidney Stones,2,22,3,2,3,1,30,24
Kidney Stones,3,29,8,1,2,3,29,41
Chronic Obstructive Pulmonary Disease,2,24,16,3,3,1,28,22
Chronic Obstructive Pulmonary Disease,3,26,20,2,2,3,29,34
Chronic Obstructive Pulmonary Disease,1,22,14,3,3,2,28,20
Chronic Obstructive Pulmonary Disease,2,23,18,1,2,3,29,37
Chronic Obstructive Pulmonary Disease,1,28,13,3,3,1,28,20
Chronic Obstructive Pulmonary Disease,2,20,11,2,2,2,29,26
Chronic Obstructive Pulmonary Disease,1,29,5,1,1,3,30,43
Chronic Obstructive Pulmonary Disease,3,22,9,2,3,1,28,26
Chronic Obstructive Pulmonary Disease,1,30,1,1,1,2,30,36
Chronic Obstructive Pulmonary Disease,2,20,8,2,3,1,29,24
Influenza,1,21,7,1,1,3,30,43
Influenza,3,27,17,2,2,1,29,29
Influenza,2,24,2,3,3,2,30,22
Influenza,3,30,11,2,2,3,28,34
Influenza,2,22,19,1,1,2,30,40
Influenza,3,28,2,2,3,1,29,26
Influenza,2,25,13,1,2,2,28,31
Influenza,3,29,17,3,1,3,30,40
Influenza,2,20,10,1,3,2,28,28
Influenza,3,30,16,3,2,3,29,31
Multiple Sclerosis,2,20,14,2,1,1,30,33
Multiple Sclerosis,3,30,5,1,2,3,29,41
Multiple Sclerosis,1,27,13,3,3,2,28,20
Multiple Sclerosis,2,30,3,1,2,3,29,37
Multiple Sclerosis,1,27,10,2,1,2,30,30
Multiple Sclerosis,2,26,14,1,2,1,29,31
Multiple Sclerosis,3,29,3,2,3,2,30,26
Multiple Sclerosis,1,21,12,1,2,3,29,34
Multiple Sclerosis,3,27,16,3,3,1,28,24
Multiple Sclerosis,2,22,8,2,1,3,30,40
Peptic Ulcer,3,28,13,3,3,1,28,24
Peptic Ulcer,1,23,20,2,1,2,29,30
Peptic Ulcer,2,26,4,1,3,3,28,34
Peptic Ulcer,1,27,11,3,2,2,29,22
Peptic Ulcer,3,21,15,2,1,1,30,36
Peptic Ulcer,1,26,20,1,3,3,29,31
Peptic Ulcer,2,21,12,3,1,1,30,30
Peptic Ulcer,3,28,16,1,2,3,28,41
Peptic Ulcer,2,20,11,2,1,2,29,33
Peptic Ulcer,3,23,20,3,2,3,28,31
Hypertension,2,28,15,1,1,2,30,40
Hypertension,1,24,8,3,2,1,28,22
Hypertension,2,28,11,1,1,3,30,48
Hypertension,1,30,17,2,2,1,28,24
Hypertension,2,27,18,1,3,3,29,34
Hypertension,1,24,13,2,1,1,28,30
Hypertension,3,20,17,3,2,2,30,26
Hypertension,1,22,7,2,3,1,29,22
Hypertension,2,21,9,1,1,3,30,48
Hypertension,3,25,1,2,3,1,28,26
Irritable Bowel Syndrome,1,20,13,1,1,3,29,43
Irritable Bowel Syndrome,2,28,4,3,2,2,30,24
Irritable Bowel Syndrome,3,26,20,1,3,3,29,37
Irritable Bowel Syndrome,2,23,17,3,2,1,28,24
Irritable Bowel Syndrome,1,26,7,2,1,2,30,30
Irritable Bowel Syndrome,3,20,18,1,3,1,29,31
Irritable Bowel Syndrome,1,24,3,3,1,3,28,33
Irritable Bowel Syndrome,3,30,8,2,2,2,29,29
Irritable Bowel Syndrome,1,23,9,3,3,1,30,20
Irritable Bowel Syndrome,2,22,11,2,2,2,28,26
HIV/AIDS,3,21,7,1,3,1,29,31
HIV/AIDS,2,23,16,2,1,2,28,33
HIV/AIDS,1,28,12,3,2,1,29,22
HIV/AIDS,3,27,13,1,1,3,30,52
HIV/AIDS,1,26,17,2,2,2,29,24
HIV/AIDS,2,27,16,3,3,3,30,26
HIV/AIDS,1,23,14,2,1,2,29,30
HIV/AIDS,2,29,11,3,2,3,28,29
HIV/AIDS,3,26,20,2,1,2,29,36
HIV/AIDS,2,23,18,3,2,3,28,29
Bronchitis,1,21,19,1,1,2,30,36
Bronchitis,2,25,14,3,2,3,28,29
Bronchitis,1,24,2,2,1,2,29,30
Bronchitis,3,26,13,1,2,1,28,34
Bronchitis,1,21,9,2,1,3,29,36
Bronchitis,2,25,3,3,3,1,30,22
Bronchitis,1,27,20,1,1,2,28,36
Bronchitis,2,24,2,2,3,1,29,24
Bronchitis,1,23,8,1,2,3,30,34
Bronchitis,3,30,19,2,1,2,29,36
Ulcerative Colitis,2,21,10,1,3,1,28,28
Ulcerative Colitis,1,25,15,2,1,3,29,36
Ulcerative Colitis,3,28,20,3,2,2,30,26
Ulcerative Colitis,1,22,8,1,3,3,28,31
Ulcerative Colitis,2,25,18,2,2,1,30,26
Ulcerative Colitis,1,26,2,1,3,2,28,26
Ulcerative Colitis,2,30,3,2,2,3,30,31
Ulcerative Colitis,3,29,10,3,3,1,29,24
Ulcerative Colitis,2,20,16,1,2,2,30,31
Ulcerative Colitis,3,26,7,2,1,1,28,36
Eczema,2,20,11,3,2,2,30,24
Eczema,1,24,18,1,3,1,28,26
Eczema,3,29,11,3,1,2,30,33
Eczema,2,30,19,1,3,3,29,34
Eczema,1,27,16,2,2,1,30,24
Eczema,3,28,14,3,1,2,28,33
Eczema,1,24,2,2,3,1,29,22
Eczema,2,27,7,1,2,2,30,31
Eczema,1,20,16,3,1,3,29,33
Eczema,3,29,9,1,3,2,30,31
Rheumatoid Arthritis,1,30,4,2,2,3,28,29
Rheumatoid Arthritis,2,23,7,3,3,1,29,22
Rheumatoid Arthritis,1,21,6,1,1,2,30,36
Rheumatoid Arthritis,3,22,7,3,3,1,28,24
Rheumatoid Arthritis,1,23,4,1,1,2,29,36
Rheumatoid Arthritis,3,27,9,2,2,3,30,34
Rheumatoid Arthritis,2,25,1,1,3,1,28,28
Rheumatoid Arthritis,1,23,14,2,1,3,30,36
Rheumatoid Arthritis,3,30,19,1,2,2,29,34
Rheumatoid Arthritis,1,21,3,3,1,1,28,28
Crohn's Disease,3,22,18,1,2,2,30,34
Crohn's Disease,2,29,4,3,1,1,28,30
Crohn's Disease,3,25,15,2,3,3,30,31
Crohn's Disease,2,28,20,1,1,2,28,40
Crohn's Disease,1,26,11,3,3,1,30,20
Crohn's Disease,2,23,20,2,1,2,29,33
Crohn's Disease,1,26,3,3,2,3,30,26
